,State,County,Confirmed,Recovered,Deaths,Last_Update
1761,Indiana,Madison,3,0,0,2020-03-25T15:58:59.000Z
750,Indiana,Decatur,7,0,0,2020-03-25T15:58:59.000Z
748,Indiana,Dearborn,2,0,0,2020-03-25T15:58:59.000Z
2922,Indiana,Vigo,3,0,0,2020-03-25T15:58:59.000Z
658,Indiana,Crawford,0,0,0,2020-03-25T15:58:59.000Z
1911,Indiana,Miami,1,0,0,2020-03-25T15:58:59.000Z
2009,Indiana,Morgan,3,0,0,2020-03-25T15:58:59.000Z
2477,Indiana,Rush,0,0,0,2020-03-25T15:58:59.000Z
2928,Indiana,Wabash,0,0,0,2020-03-25T15:58:59.000Z
523,Indiana,Clark,6,0,0,2020-03-25T15:58:59.000Z
2667,Indiana,St. Joseph,18,0,0,2020-03-25T15:58:59.000Z
963,Iowa,Franklin,0,0,0,2020-03-25T15:58:59.000Z
182,Iowa,Benton,0,0,0,2020-03-25T15:58:59.000Z
1983,Iowa,Montgomery,0,0,0,2020-03-25T15:58:59.000Z
877,Iowa,Emmet,0,0,0,2020-03-25T15:58:59.000Z
1762,Iowa,Madison,0,0,0,2020-03-25T15:58:59.000Z
1163,Iowa,Hamilton,0,0,0,2020-03-25T15:58:59.000Z
1371,Iowa,Jackson,0,0,0,2020-03-25T15:58:59.000Z
1306,Iowa,Howard,0,0,0,2020-03-25T15:58:59.000Z
2327,Iowa,Pottawattamie,2,0,0,2020-03-25T15:58:59.000Z
2595,Iowa,Shelby,0,0,0,2020-03-25T15:58:59.000Z
2950,Iowa,Wapello,1,0,0,2020-03-25T15:58:59.000Z
397,Iowa,Carroll,1,0,0,2020-03-25T15:58:59.000Z
1776,Iowa,Mahaska,0,0,0,2020-03-25T15:58:59.000Z
659,Iowa,Crawford,0,0,0,2020-03-25T15:58:59.000Z
939,Iowa,Floyd,0,0,0,2020-03-25T15:58:59.000Z
1319,Iowa,Humboldt,0,0,0,2020-03-25T15:58:59.000Z
1798,Iowa,Marion,0,0,0,2020-03-25T15:58:59.000Z
209,Iowa,Black Hawk,4,0,0,2020-03-25T15:58:59.000Z
3016,Iowa,Wayne,0,0,0,2020-03-25T15:58:59.000Z
2161,Iowa,Osceola,0,0,0,2020-03-25T15:58:59.000Z
918,Iowa,Fayette,1,0,0,2020-03-25T15:58:59.000Z
1195,Iowa,Hardin,0,0,0,2020-03-25T15:58:59.000Z
234,Iowa,Boone,0,0,0,2020-03-25T15:58:59.000Z
3103,Iowa,Winnebago,0,0,0,2020-03-25T15:58:59.000Z
989,Iowa,Fremont,0,0,0,2020-03-25T15:58:59.000Z
1540,Iowa,Kossuth,1,0,0,2020-03-25T15:58:59.000Z
2297,Iowa,Pocahontas,0,0,0,2020-03-25T15:58:59.000Z
3127,Iowa,Worth,0,0,0,2020-03-25T15:58:59.000Z
1928,Iowa,Mills,0,0,0,2020-03-25T15:58:59.000Z
1453,Iowa,Jones,0,0,0,2020-03-25T15:58:59.000Z
534,Iowa,Clarke,0,0,0,2020-03-25T15:58:59.000Z
12,Iowa,Adams,0,0,0,2020-03-25T15:58:59.000Z
1442,Iowa,Johnson,37,0,0,2020-03-25T15:58:59.000Z
3130,Iowa,Wright,0,0,0,2020-03-25T15:58:59.000Z
544,Iowa,Clay,0,0,0,2020-03-25T15:58:59.000Z
1138,Iowa,Grundy,0,0,0,2020-03-25T15:58:59.000Z
1214,Iowa,Harrison,3,0,0,2020-03-25T15:58:59.000Z
2771,Iowa,Taylor,0,0,0,2020-03-25T15:58:59.000Z
473,Iowa,Cherokee,0,0,0,2020-03-25T15:58:59.000Z
2490,Iowa,Sac,0,0,0,2020-03-25T15:58:59.000Z
2982,Iowa,Washington,4,0,0,2020-03-25T15:58:59.000Z
1116,Iowa,Greene,0,0,0,2020-03-25T15:58:59.000Z
490,Iowa,Chickasaw,0,0,0,2020-03-25T15:58:59.000Z
2762,Iowa,Tama,4,0,0,2020-03-25T15:58:59.000Z
105,Iowa,Audubon,0,0,0,2020-03-25T15:58:59.000Z
3105,Iowa,Winneshiek,1,0,0,2020-03-25T15:58:59.000Z
2716,Iowa,Story,2,0,0,2020-03-25T15:58:59.000Z
557,Iowa,Clayton,0,0,0,2020-03-25T15:58:59.000Z
2957,Iowa,Warren,1,0,0,2020-03-25T15:58:59.000Z
1816,Iowa,Marshall,0,0,0,2020-03-25T15:58:59.000Z
2191,Iowa,Page,0,0,0,2020-03-25T15:58:59.000Z
419,Iowa,Cass,0,0,0,2020-03-25T15:58:59.000Z
2034,Iowa,Muscatine,5,0,0,2020-03-25T15:58:59.000Z
2194,Iowa,Palo Alto,0,0,0,2020-03-25T15:58:59.000Z
1963,Iowa,Monroe,0,0,0,2020-03-25T15:58:59.000Z
3117,Iowa,Woodbury,2,0,0,2020-03-25T15:58:59.000Z
1345,Iowa,Iowa,0,0,0,2020-03-25T15:58:59.000Z
1955,Iowa,Monona,0,0,0,2020-03-25T15:58:59.000Z
571,Iowa,Clinton,0,0,0,2020-03-25T15:58:59.000Z
1494,Iowa,Keokuk,0,0,0,2020-03-25T15:58:59.000Z
437,Iowa,Cedar,1,0,0,2020-03-25T15:58:59.000Z
1147,Iowa,Guthrie,0,0,0,2020-03-25T15:58:59.000Z
441,Iowa,Cerro Gordo,2,0,0,2020-03-25T15:58:59.000Z
2295,Iowa,Plymouth,0,0,0,2020-03-25T15:58:59.000Z
1944,Iowa,Mitchell,0,0,0,2020-03-25T15:58:59.000Z
2335,Iowa,Poweshiek,2,0,0,2020-03-25T15:58:59.000Z
2620,Iowa,Sioux,1,0,0,2020-03-25T15:58:59.000Z
3034,Iowa,Webster,0,0,0,2020-03-25T15:58:59.000Z
758,Iowa,Delaware,0,0,0,2020-03-25T15:58:59.000Z
1408,Iowa,Jefferson,0,0,0,2020-03-25T15:58:59.000Z
352,Iowa,Calhoun,0,0,0,2020-03-25T15:58:59.000Z
1392,Iowa,Jasper,1,0,0,2020-03-25T15:58:59.000Z
2906,Iowa,Van Buren,0,0,0,2020-03-25T15:58:59.000Z
303,Iowa,Buena Vista,0,0,0,2020-03-25T15:58:59.000Z
1740,Iowa,Lyon,0,0,0,2020-03-25T15:58:59.000Z
780,Iowa,Dickinson,0,0,0,2020-03-25T15:58:59.000Z
2557,Iowa,Scott,1,0,0,2020-03-25T15:58:59.000Z
1720,Iowa,Louisa,0,0,0,2020-03-25T15:58:59.000Z
2109,Iowa,O'Brien,0,0,0,2020-03-25T15:58:59.000Z
726,Iowa,Davis,0,0,0,2020-03-25T15:58:59.000Z
39,Iowa,Allamakee,6,0,0,2020-03-25T15:58:59.000Z
751,Iowa,Decatur,0,0,0,2020-03-25T15:58:59.000Z
1729,Iowa,Lucas,0,0,0,2020-03-25T15:58:59.000Z
1335,Iowa,Ida,0,0,0,2020-03-25T15:58:59.000Z
822,Iowa,Dubuque,7,0,1,2020-03-25T15:58:59.000Z
323,Iowa,Butler,0,0,0,2020-03-25T15:58:59.000Z
770,Iowa,Des Moines,0,0,0,2020-03-25T15:58:59.000Z
267,Iowa,Bremer,0,0,0,2020-03-25T15:58:59.000Z
1179,Iowa,Hancock,2,0,0,2020-03-25T15:58:59.000Z
710,Iowa,Dallas,7,0,0,2020-03-25T15:58:59.000Z
74,Iowa,Appanoose,0,0,0,2020-03-25T15:58:59.000Z
2880,Iowa,Union,0,0,0,2020-03-25T15:58:59.000Z
1629,Iowa,Lee,0,0,0,2020-03-25T15:58:59.000Z
2433,Iowa,Ringgold,0,0,0,2020-03-25T15:58:59.000Z
1688,Iowa,Linn,6,0,0,2020-03-25T15:58:59.000Z
2862,Iowa,Unassigned,2,0,0,2020-03-25T15:58:59.000Z
298,Iowa,Buchanan,1,0,0,2020-03-25T15:58:59.000Z
1252,Iowa,Henry,1,0,0,2020-03-25T15:58:59.000Z
4,Iowa,Adair,1,0,0,2020-03-25T15:58:59.000Z
2304,Iowa,Polk,15,0,0,2020-03-25T15:58:59.000Z
2603,Kansas,Sheridan,0,0,0,2020-03-25T15:58:59.000Z
1706,Kansas,Logan,0,0,0,2020-03-25T15:58:59.000Z
2734,Kansas,Sumner,0,0,0,2020-03-25T15:58:59.000Z
1443,Kansas,Johnson,36,0,1,2020-03-25T15:58:59.000Z
1027,Kansas,Geary,0,0,0,2020-03-25T15:58:59.000Z
1227,Kansas,Haskell,0,0,0,2020-03-25T15:58:59.000Z
1945,Kansas,Mitchell,1,0,0,2020-03-25T15:58:59.000Z
1668,Kansas,Lincoln,0,0,0,2020-03-25T15:58:59.000Z
1072,Kansas,Graham,0,0,0,2020-03-25T15:58:59.000Z
964,Kansas,Franklin,1,0,0,2020-03-25T15:58:59.000Z
524,Kansas,Clark,0,0,0,2020-03-25T15:58:59.000Z
2629,Kansas,Smith,0,0,0,2020-03-25T15:58:59.000Z
2432,Kansas,Riley,0,0,0,2020-03-25T15:58:59.000Z
1875,Kansas,McPherson,0,0,0,2020-03-25T15:58:59.000Z
1984,Kansas,Montgomery,0,0,0,2020-03-25T15:58:59.000Z
142,Kansas,Barton,0,0,0,2020-03-25T15:58:59.000Z
2054,Kansas,Nemaha,0,0,0,2020-03-25T15:58:59.000Z
617,Kansas,Comanche,0,0,0,2020-03-25T15:58:59.000Z
2056,Kansas,Neosho,0,0,0,2020-03-25T15:58:59.000Z
1878,Kansas,Meade,0,0,0,2020-03-25T15:58:59.000Z
1551,Kansas,Labette,0,0,0,2020-03-25T15:58:59.000Z
1083,Kansas,Grant,0,0,0,2020-03-25T15:58:59.000Z
2416,Kansas,Rice,0,0,0,2020-03-25T15:58:59.000Z
2478,Kansas,Rush,0,0,0,2020-03-25T15:58:59.000Z
1511,Kansas,Kingman,0,0,0,2020-03-25T15:58:59.000Z
545,Kansas,Clay,0,0,0,2020-03-25T15:58:59.000Z
1280,Kansas,Hodgeman,0,0,0,2020-03-25T15:58:59.000Z
578,Kansas,Cloud,0,0,0,2020-03-25T15:58:59.000Z
2684,Kansas,Stanton,0,0,0,2020-03-25T15:58:59.000Z
2339,Kansas,Pratt,0,0,0,2020-03-25T15:58:59.000Z
286,Kansas,Brown,0,0,0,2020-03-25T15:58:59.000Z
2211,Kansas,Pawnee,0,0,0,2020-03-25T15:58:59.000Z
130,Kansas,Barber,0,0,0,2020-03-25T15:58:59.000Z
1517,Kansas,Kiowa,0,0,0,2020-03-25T15:58:59.000Z
457,Kansas,Chase,0,0,0,2020-03-25T15:58:59.000Z
2608,Kansas,Sherman,0,0,0,2020-03-25T15:58:59.000Z
863,Kansas,Elk,0,0,0,2020-03-25T15:58:59.000Z
1226,Kansas,Harvey,0,0,0,2020-03-25T15:58:59.000Z
799,Kansas,Doniphan,1,0,0,2020-03-25T15:58:59.000Z
781,Kansas,Dickinson,0,0,0,2020-03-25T15:58:59.000Z
2058,Kansas,Ness,0,0,0,2020-03-25T15:58:59.000Z
809,Kansas,Douglas,6,0,0,2020-03-25T15:58:59.000Z
590,Kansas,Coffey,0,0,0,2020-03-25T15:58:59.000Z
2101,Kansas,Norton,0,0,0,2020-03-25T15:58:59.000Z
2793,Kansas,Thomas,0,0,0,2020-03-25T15:58:59.000Z
324,Kansas,Butler,3,0,0,2020-03-25T15:58:59.000Z
463,Kansas,Chautauqua,0,0,0,2020-03-25T15:58:59.000Z
2499,Kansas,Saline,0,0,0,2020-03-25T15:58:59.000Z
3122,Kansas,Woodson,1,0,0,2020-03-25T15:58:59.000Z
1817,Kansas,Marshall,0,0,0,2020-03-25T15:58:59.000Z
2571,Kansas,Sedgwick,7,0,0,2020-03-25T15:58:59.000Z
1067,Kansas,Gove,0,0,0,2020-03-25T15:58:59.000Z
2466,Kansas,Rooks,0,0,0,2020-03-25T15:58:59.000Z
2679,Kansas,Stafford,0,0,0,2020-03-25T15:58:59.000Z
947,Kansas,Ford,0,0,0,2020-03-25T15:58:59.000Z
1372,Kansas,Jackson,1,0,0,2020-03-25T15:58:59.000Z
1741,Kansas,Lyon,2,0,0,2020-03-25T15:58:59.000Z
474,Kansas,Cherokee,2,0,0,2020-03-25T15:58:59.000Z
1912,Kansas,Miami,0,0,0,2020-03-25T15:58:59.000Z
2170,Kansas,Ottawa,0,0,0,2020-03-25T15:58:59.000Z
2590,Kansas,Shawnee,0,0,0,2020-03-25T15:58:59.000Z
1105,Kansas,Greeley,0,0,0,2020-03-25T15:58:59.000Z
59,Kansas,Anderson,0,0,0,2020-03-25T15:58:59.000Z
660,Kansas,Crawford,2,0,0,2020-03-25T15:58:59.000Z
1588,Kansas,Lane,0,0,0,2020-03-25T15:58:59.000Z
2023,Kansas,Morton,0,0,0,2020-03-25T15:58:59.000Z
97,Kansas,Atchison,0,0,0,2020-03-25T15:58:59.000Z
752,Kansas,Decatur,0,0,0,2020-03-25T15:58:59.000Z
854,Kansas,Edwards,0,0,0,2020-03-25T15:58:59.000Z
2983,Kansas,Washington,0,0,0,2020-03-25T15:58:59.000Z
2409,Kansas,Reno,2,0,0,2020-03-25T15:58:59.000Z
1164,Kansas,Hamilton,0,0,0,2020-03-25T15:58:59.000Z
1209,Kansas,Harper,0,0,0,2020-03-25T15:58:59.000Z
1689,Kansas,Linn,4,0,0,2020-03-25T15:58:59.000Z
246,Kansas,Bourbon,1,0,0,2020-03-25T15:58:59.000Z
488,Kansas,Cheyenne,0,0,0,2020-03-25T15:58:59.000Z
2930,Kansas,Wabaunsee,0,0,0,2020-03-25T15:58:59.000Z
2482,Kansas,Russell,0,0,0,2020-03-25T15:58:59.000Z
872,Kansas,Ellsworth,0,0,0,2020-03-25T15:58:59.000Z
1409,Kansas,Jefferson,0,0,0,2020-03-25T15:58:59.000Z
869,Kansas,Ellis,0,0,0,2020-03-25T15:58:59.000Z
2582,Kansas,Seward,0,0,0,2020-03-25T15:58:59.000Z
3134,Kansas,Wyandotte,22,0,1,2020-03-25T15:58:59.000Z
1129,Kansas,Greenwood,0,0,0,2020-03-25T15:58:59.000Z
648,Kansas,Cowley,0,0,0,2020-03-25T15:58:59.000Z
47,Kansas,Allen,0,0,0,2020-03-25T15:58:59.000Z
2017,Kansas,Morris,2,0,0,2020-03-25T15:58:59.000Z
2398,Kansas,Rawlins,0,0,0,2020-03-25T15:58:59.000Z
2703,Kansas,Stevens,0,0,0,2020-03-25T15:58:59.000Z
3092,Kansas,Wilson,0,0,0,2020-03-25T15:58:59.000Z
2826,Kansas,Trego,0,0,0,2020-03-25T15:58:59.000Z
1799,Kansas,Marion,0,0,0,2020-03-25T15:58:59.000Z
2254,Kansas,Phillips,0,0,0,2020-03-25T15:58:59.000Z
1434,Kansas,Jewell,0,0,0,2020-03-25T15:58:59.000Z
930,Kansas,Finney,0,0,0,2020-03-25T15:58:59.000Z
3072,Kansas,Wichita,0,0,0,2020-03-25T15:58:59.000Z
2413,Kansas,Republic,0,0,0,2020-03-25T15:58:59.000Z
2558,Kansas,Scott,0,0,0,2020-03-25T15:58:59.000Z
2325,Kansas,Pottawatomie,1,0,0,2020-03-25T15:58:59.000Z
1479,Kansas,Kearny,0,0,0,2020-03-25T15:58:59.000Z
2156,Kansas,Osage,0,0,0,2020-03-25T15:58:59.000Z
1099,Kansas,Gray,0,0,0,2020-03-25T15:58:59.000Z
1622,Kansas,Leavenworth,7,0,0,2020-03-25T15:58:59.000Z
2159,Kansas,Osborne,0,0,0,2020-03-25T15:58:59.000Z
2941,Kansas,Wallace,0,0,0,2020-03-25T15:58:59.000Z
2223,Kentucky,Pendleton,0,0,0,2020-03-25T15:58:59.000Z
136,Kentucky,Barren,0,0,0,2020-03-25T15:58:59.000Z
1850,Kentucky,McCracken,2,0,0,2020-03-25T15:58:59.000Z
121,Kentucky,Ballard,0,0,0,2020-03-25T15:58:59.000Z
325,Kentucky,Butler,0,0,0,2020-03-25T15:58:59.000Z
1669,Kentucky,Lincoln,0,0,0,2020-03-25T15:58:59.000Z
1204,Kentucky,Harlan,0,0,0,2020-03-25T15:58:59.000Z
1410,Kentucky,Jefferson,35,0,1,2020-03-25T15:58:59.000Z
1102,Kentucky,Grayson,0,0,0,2020-03-25T15:58:59.000Z
1910,Kentucky,Metcalfe,0,0,0,2020-03-25T15:58:59.000Z
1697,Kentucky,Livingston,0,0,0,2020-03-25T15:58:59.000Z
2272,Kentucky,Pike,0,0,0,2020-03-25T15:58:59.000Z
1293,Kentucky,Hopkins,0,0,0,2020-03-25T15:58:59.000Z
1084,Kentucky,Grant,0,0,0,2020-03-25T15:58:59.000Z
1127,Kentucky,Greenup,0,0,0,2020-03-25T15:58:59.000Z
1215,Kentucky,Harrison,10,0,0,2020-03-25T15:58:59.000Z
2237,Kentucky,Perry,0,0,0,2020-03-25T15:58:59.000Z
2984,Kentucky,Washington,0,0,0,2020-03-25T15:58:59.000Z
60,Kentucky,Anderson,2,0,1,2020-03-25T15:58:59.000Z
1098,Kentucky,Graves,0,0,0,2020-03-25T15:58:59.000Z
1444,Kentucky,Johnson,0,0,0,2020-03-25T15:58:59.000Z
2474,Kentucky,Rowan,0,0,0,2020-03-25T15:58:59.000Z
2559,Kentucky,Scott,1,0,0,2020-03-25T15:58:59.000Z
1107,Kentucky,Green,0,0,0,2020-03-25T15:58:59.000Z
525,Kentucky,Clark,2,0,0,2020-03-25T15:58:59.000Z
2772,Kentucky,Taylor,0,0,0,2020-03-25T15:58:59.000Z
1894,Kentucky,Menifee,1,0,0,2020-03-25T15:58:59.000Z
308,Kentucky,Bullitt,0,0,0,2020-03-25T15:58:59.000Z
1180,Kentucky,Hancock,0,0,0,2020-03-25T15:58:59.000Z
1879,Kentucky,Meade,0,0,0,2020-03-25T15:58:59.000Z
506,Kentucky,Christian,2,0,0,2020-03-25T15:58:59.000Z
1433,Kentucky,Jessamine,1,0,0,2020-03-25T15:58:59.000Z
1868,Kentucky,McLean,0,0,0,2020-03-25T15:58:59.000Z
546,Kentucky,Clay,0,0,0,2020-03-25T15:58:59.000Z
2483,Kentucky,Russell,0,0,0,2020-03-25T15:58:59.000Z
1851,Kentucky,McCreary,0,0,0,2020-03-25T15:58:59.000Z
2649,Kentucky,Spencer,1,0,0,2020-03-25T15:58:59.000Z
2080,Kentucky,Nicholas,0,0,0,2020-03-25T15:58:59.000Z
3035,Kentucky,Webster,1,0,0,2020-03-25T15:58:59.000Z
2332,Kentucky,Powell,0,0,0,2020-03-25T15:58:59.000Z
2010,Kentucky,Morgan,0,0,0,2020-03-25T15:58:59.000Z
1611,Kentucky,Lawrence,0,0,0,2020-03-25T15:58:59.000Z
1262,Kentucky,Hickman,0,0,0,2020-03-25T15:58:59.000Z
1373,Kentucky,Jackson,0,0,0,2020-03-25T15:58:59.000Z
2456,Kentucky,Rockcastle,0,0,0,2020-03-25T15:58:59.000Z
919,Kentucky,Fayette,28,0,1,2020-03-25T15:58:59.000Z
48,Kentucky,Allen,1,0,0,2020-03-25T15:58:59.000Z
2596,Kentucky,Shelby,0,0,0,2020-03-25T15:58:59.000Z
373,Kentucky,Campbell,1,0,0,2020-03-25T15:58:59.000Z
3017,Kentucky,Wayne,0,0,0,2020-03-25T15:58:59.000Z
3069,Kentucky,Whitley,0,0,0,2020-03-25T15:58:59.000Z
265,Kentucky,Breathitt,2,0,0,2020-03-25T15:58:59.000Z
934,Kentucky,Fleming,0,0,0,2020-03-25T15:58:59.000Z
266,Kentucky,Breckinridge,0,0,0,2020-03-25T15:58:59.000Z
2830,Kentucky,Trimble,0,0,0,2020-03-25T15:58:59.000Z
1800,Kentucky,Marion,0,0,0,2020-03-25T15:58:59.000Z
940,Kentucky,Floyd,0,0,0,2020-03-25T15:58:59.000Z
2358,Kentucky,Pulaski,3,0,0,2020-03-25T15:58:59.000Z
1196,Kentucky,Hardin,2,0,0,2020-03-25T15:58:59.000Z
1742,Kentucky,Lyon,1,0,0,2020-03-25T15:58:59.000Z
851,Kentucky,Edmonson,0,0,0,2020-03-25T15:58:59.000Z
2447,Kentucky,Robertson,0,0,0,2020-03-25T15:58:59.000Z
360,Kentucky,Calloway,1,0,0,2020-03-25T15:58:59.000Z
252,Kentucky,Boyd,0,0,0,2020-03-25T15:58:59.000Z
868,Kentucky,Elliott,0,0,0,2020-03-25T15:58:59.000Z
683,Kentucky,Cumberland,0,0,0,2020-03-25T15:58:59.000Z
1240,Kentucky,Henderson,2,0,0,2020-03-25T15:58:59.000Z
247,Kentucky,Bourbon,2,0,1,2020-03-25T15:58:59.000Z
254,Kentucky,Boyle,0,0,0,2020-03-25T15:58:59.000Z
1603,Kentucky,Laurel,1,0,0,2020-03-25T15:58:59.000Z
255,Kentucky,Bracken,0,0,0,2020-03-25T15:58:59.000Z
2123,Kentucky,Ohio,0,0,0,2020-03-25T15:58:59.000Z
1763,Kentucky,Madison,2,0,0,2020-03-25T15:58:59.000Z
670,Kentucky,Crittenden,0,0,0,2020-03-25T15:58:59.000Z
2029,Kentucky,Muhlenberg,2,0,0,2020-03-25T15:58:59.000Z
2132,Kentucky,Oldham,1,0,0,2020-03-25T15:58:59.000Z
1595,Kentucky,Larue,0,0,0,2020-03-25T15:58:59.000Z
2863,Kentucky,Unassigned,19,0,0,2020-03-25T15:58:59.000Z
235,Kentucky,Boone,1,0,0,2020-03-25T15:58:59.000Z
893,Kentucky,Estill,0,0,0,2020-03-25T15:58:59.000Z
1775,Kentucky,Magoffin,0,0,0,2020-03-25T15:58:59.000Z
389,Kentucky,Carlisle,0,0,0,2020-03-25T15:58:59.000Z
398,Kentucky,Carroll,0,0,0,2020-03-25T15:58:59.000Z
2829,Kentucky,Trigg,0,0,0,2020-03-25T15:58:59.000Z
1985,Kentucky,Montgomery,2,0,0,2020-03-25T15:58:59.000Z
1526,Kentucky,Knott,0,0,0,2020-03-25T15:58:59.000Z
3112,Kentucky,Wolfe,0,0,0,2020-03-25T15:58:59.000Z
1964,Kentucky,Monroe,0,0,0,2020-03-25T15:58:59.000Z
998,Kentucky,Fulton,0,0,0,2020-03-25T15:58:59.000Z
724,Kentucky,Daviess,14,0,0,2020-03-25T15:58:59.000Z
1827,Kentucky,Martin,1,0,0,2020-03-25T15:58:59.000Z
1833,Kentucky,Mason,0,0,0,2020-03-25T15:58:59.000Z
1008,Kentucky,Gallatin,0,0,0,2020-03-25T15:58:59.000Z
1630,Kentucky,Lee,0,0,0,2020-03-25T15:58:59.000Z
1223,Kentucky,Hart,0,0,0,2020-03-25T15:58:59.000Z
2618,Kentucky,Simpson,1,0,0,2020-03-25T15:58:59.000Z
572,Kentucky,Clinton,0,0,0,2020-03-25T15:58:59.000Z
3119,Kentucky,Woodford,0,0,0,2020-03-25T15:58:59.000Z
147,Kentucky,Bath,0,0,0,2020-03-25T15:58:59.000Z
1020,Kentucky,Garrard,0,0,0,2020-03-25T15:58:59.000Z
1493,Kentucky,Kenton,8,0,0,2020-03-25T15:58:59.000Z
1648,Kentucky,Lewis,0,0,0,2020-03-25T15:58:59.000Z
1707,Kentucky,Logan,1,0,0,2020-03-25T15:58:59.000Z
2881,Kentucky,Union,0,0,0,2020-03-25T15:58:59.000Z
1645,Kentucky,Letcher,0,0,0,2020-03-25T15:58:59.000Z
2051,Kentucky,Nelson,1,0,0,2020-03-25T15:58:59.000Z
2809,Kentucky,Todd,0,0,0,2020-03-25T15:58:59.000Z
2184,Kentucky,Owen,0,0,0,2020-03-25T15:58:59.000Z
965,Kentucky,Franklin,2,0,0,2020-03-25T15:58:59.000Z
2185,Kentucky,Owsley,0,0,0,2020-03-25T15:58:59.000Z
170,Kentucky,Bell,0,0,0,2020-03-25T15:58:59.000Z
416,Kentucky,Casey,0,0,0,2020-03-25T15:58:59.000Z
341,Kentucky,Caldwell,0,0,0,2020-03-25T15:58:59.000Z
408,Kentucky,Carter,0,0,0,2020-03-25T15:58:59.000Z
1253,Kentucky,Henry,0,0,0,2020-03-25T15:58:59.000Z
1644,Kentucky,Leslie,0,0,0,2020-03-25T15:58:59.000Z
1529,Kentucky,Knox,0,0,0,2020-03-25T15:58:59.000Z
1818,Kentucky,Marshall,0,0,0,2020-03-25T15:58:59.000Z
1899,Kentucky,Mercer,0,0,0,2020-03-25T15:58:59.000Z
2958,Kentucky,Warren,5,0,0,2020-03-25T15:58:59.000Z
5,Kentucky,Adair,0,0,0,2020-03-25T15:58:59.000Z
1333,Louisiana,Iberia,2,0,0,2020-03-25T15:58:59.000Z
2665,Louisiana,St. John the Baptist,21,0,0,2020-03-25T15:58:59.000Z
1,Louisiana,Acadia,2,0,0,2020-03-25T15:58:59.000Z
2664,Louisiana,St. James,9,0,1,2020-03-25T15:58:59.000Z
1374,Louisiana,Jackson,0,0,0,2020-03-25T15:58:59.000Z
2669,Louisiana,St. Landry,3,0,0,2020-03-25T15:58:59.000Z
2676,Louisiana,St. Mary,2,0,0,2020-03-25T15:58:59.000Z
2663,Louisiana,St. Helena,0,0,0,2020-03-25T15:58:59.000Z
2675,Louisiana,St. Martin,1,0,0,2020-03-25T15:58:59.000Z
1334,Louisiana,Iberville,14,0,1,2020-03-25T15:58:59.000Z
2678,Louisiana,St. Tammany,52,0,1,2020-03-25T15:58:59.000Z
88,Louisiana,Ascension,36,0,1,2020-03-25T15:58:59.000Z
1411,Louisiana,Jefferson,293,0,6,2020-03-25T15:58:59.000Z
369,Louisiana,Cameron,0,0,0,2020-03-25T15:58:59.000Z
2004,Louisiana,Morehouse,0,0,0,2020-03-25T15:58:59.000Z
429,Louisiana,Catahoula,1,0,1,2020-03-25T15:58:59.000Z
2289,Louisiana,Plaquemines,8,0,0,2020-03-25T15:58:59.000Z
2488,Louisiana,Sabine,0,0,0,2020-03-25T15:58:59.000Z
513,Louisiana,Claiborne,2,0,0,2020-03-25T15:58:59.000Z
3036,Louisiana,Webster,3,0,1,2020-03-25T15:58:59.000Z
2300,Louisiana,Pointe Coupee,0,0,0,2020-03-25T15:58:59.000Z
49,Louisiana,Allen,2,0,0,2020-03-25T15:58:59.000Z
1764,Louisiana,Madison,0,0,0,2020-03-25T15:58:59.000Z
2918,Louisiana,Vernon,2,0,0,2020-03-25T15:58:59.000Z
2916,Louisiana,Vermilion,0,0,0,2020-03-25T15:58:59.000Z
736,Louisiana,De Soto,6,0,0,2020-03-25T15:58:59.000Z
1698,Louisiana,Livingston,6,0,0,2020-03-25T15:58:59.000Z
621,Louisiana,Concordia,0,0,0,2020-03-25T15:58:59.000Z
2047,Louisiana,Natchitoches,2,0,0,2020-03-25T15:58:59.000Z
342,Louisiana,Caldwell,0,0,0,2020-03-25T15:58:59.000Z
340,Louisiana,Calcasieu,5,0,1,2020-03-25T15:58:59.000Z
95,Louisiana,Assumption,2,0,0,2020-03-25T15:58:59.000Z
112,Louisiana,Avoyelles,3,0,0,2020-03-25T15:58:59.000Z
158,Louisiana,Beauregard,2,0,0,2020-03-25T15:58:59.000Z
2395,Louisiana,Rapides,10,0,1,2020-03-25T15:58:59.000Z
3101,Louisiana,Winn,0,0,0,2020-03-25T15:58:59.000Z
2176,Louisiana,Ouachita,7,0,1,2020-03-25T15:58:59.000Z
203,Louisiana,Bienville,1,0,0,2020-03-25T15:58:59.000Z
2153,Louisiana,Orleans,675,0,26,2020-03-25T15:58:59.000Z
2403,Louisiana,Red River,0,0,0,2020-03-25T15:58:59.000Z
241,Louisiana,Bossier,12,0,0,2020-03-25T15:58:59.000Z
2421,Louisiana,Richland,1,0,0,2020-03-25T15:58:59.000Z
3046,Louisiana,West Feliciana,0,0,0,2020-03-25T15:58:59.000Z
3045,Louisiana,West Carroll,0,0,0,2020-03-25T15:58:59.000Z
3044,Louisiana,West Baton Rouge,5,0,1,2020-03-25T15:58:59.000Z
337,Louisiana,Caddo,40,0,0,2020-03-25T15:58:59.000Z
1670,Louisiana,Lincoln,2,0,0,2020-03-25T15:58:59.000Z
2882,Louisiana,Union,0,0,0,2020-03-25T15:58:59.000Z
2985,Louisiana,Washington,3,0,1,2020-03-25T15:58:59.000Z
